ID,camera_id,location,vehicle_number,vehicle_color,vehicle_speed,violation,fine_amount,date_of_violation,time_of_violation,plate_confidence,status,uploader_role,hash_proof,remarks,image_name,detection_confidence,Email,payment_date,payment_time,email
243.0,CAM001,Bengaluru,UNKNOWN,Black,0.0,Helmet Violation,1000.0,03-12-2025,09:46:07,0.0,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251203_094509.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
244.0,CAM001,Bengaluru,KA02HSL075,Unknown,0.0,"Helmet Violation, Signal Violation",1000.0,03-12-2025,10:12:01,0.95,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251203_101101.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
245.0,CAM001,Bengaluru,KA02HSL075,Unknown,0.0,Signal Violation,1200.0,03-12-2025,10:13:25,0.0,Pending,System,d5ca407c3e11f56ac8af43ceea3092d3ffb11bb82fe4fdf74bdd8b3170fae800,Auto-detected via system,img_20251203_101259.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
246.0,CAM001,Bengaluru,KA02HSL075,Unknown,0.0,Triple Ride,1000.0,03-12-2025,10:14:34,0.0,Pending,System,b2bc23793a47f60332a19407a1ac29804af52c7143c813062e5833706e0324d4,Auto-detected via system,img_20251203_101351.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
247.0,CAM001,Bengaluru,KA02HSL075,Unknown,0.0,"Helmet Violation, Signal Violation",1000.0,03-12-2025,10:14:50,0.95,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251203_101415.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
248.0,CAM001,Bengaluru,KA02HSL075,Unknown,0.0,Wrong Lane,500.0,03-12-2025,10:17:14,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,img_20251203_101646.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
249.0,CAM001,Bengaluru,UNKNOWN,Unknown,0.0,Helmet Violation,1000.0,03-12-2025,10:35:42,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,img_20251203_103444.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
250.0,CAM001,Bengaluru,UNKNOWN,Unknown,0.0,Helmet Violation,1000.0,03-12-2025,10:45:45,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,img_20251203_104520.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
251.0,CAM001,Bengaluru,UNKNOWN,Unknown,0.0,Helmet Violation,1000.0,03-12-2025,10:45:46,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,img_20251203_104524.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
252.0,CAM001,Bengaluru,UNKNOWN,Unknown,0.0,Helmet Violation,1000.0,03-12-2025,10:48:52,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,img_20251203_104839.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
253.0,CAM001,Bengaluru,UNKNOWN,Unknown,0.0,Helmet Violation,1000.0,03-12-2025,11:02:58,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,img_20251203_110215.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
254.0,CAM001,Bengaluru,UNKNOWN,Unknown,0.0,Unknown,1000.0,03-12-2025,11:28:01,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,img_20251203_112701.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
255.0,CAM001,Bengaluru,UNKNOWN,Unknown,0.0,Unknown,1000.0,03-12-2025,11:29:12,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,img_20251203_112736.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
256.0,CAM001,Bengaluru,UNKNOWN,Unknown,0.0,Unknown,1000.0,03-12-2025,11:32:28,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,img_20251203_113227.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
257.0,CAM001,Bengaluru,UNKNOWN,Unknown,0.0,Unknown,1000.0,03-12-2025,11:33:34,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,img_20251203_113333.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
258.0,CAM001,Bengaluru,KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1000.0,03-12-2025,11:37:04,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
259.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,03-12-2025,11:37:27,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
260.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,03-12-2025,11:39:08,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
261.0,CAM001,Bengaluru,KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,03-12-2025,12:38:35,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
262.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,03-12-2025,12:38:48,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
263.0,CAM001,Bengaluru,KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,04-12-2025,12:17:59,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
264.0,CAM001,Bengaluru,KA04MT5326,Unknown,0.0,No Parking Violation,750.0,04-12-2025,12:21:24,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
265.0,CAM001,Bengaluru,KA51MB7772,Unknown,0.0,Wrong Lane,500.0,04-12-2025,12:24:46,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,WrongLane.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA11EP6508,Unknown,0.0,Triple Ride,1500.0,04-12-2025,17:42:56,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA11EP6508,Unknown,0.0,Triple Ride,1500.0,05-12-2025,14:10:58,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-05,14:18:26,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,2025-12-05,14:22:24,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA01AB5299,Unknown,0.0,Overloading,1500.0,2025-12-05,14:27:01,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,Overloading.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA51MD2723,Unknown,0.0,Overspeeding,1500.0,2025-12-05,14:39:23,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,OverSpeeding2.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA51MD2723,Unknown,0.0,Overspeeding,1500.0,2025-12-05,14:55:21,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,OverSpeeding2.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA03MT1510,Unknown,0.0,Mobile While Driving,1200.0,2025-12-05,15:07:55,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,DrivingUsingMobile.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA04MT5326,Unknown,0.0,No Parking Violation,750.0,2025-12-05,15:17:29,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA04MT5326,Unknown,0.0,No Parking Violation,750.0,2025-12-05,15:34:03,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-05,16:14:56,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA04MT5326,Unknown,0.0,No Parking Violation,750.0,2025-12-05,16:33:49,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-05,16:34:19,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA51MD2723,Unknown,0.0,Overspeeding,1500.0,2025-12-05,16:47:55,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,OverSpeeding2.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA04MT5326,Unknown,0.0,No Parking Violation,750.0,2025-12-05,16:52:34,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA04MT5326,Unknown,0.0,No Parking Violation,750.0,2025-12-05,17:05:42,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA03MT1510,Unknown,0.0,Mobile While Driving,1200.0,2025-12-05,17:06:16,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,DrivingUsingMobile.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-05,17:13:13,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-05,17:34:40,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,2025-12-05,17:35:48,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,2025-12-05,17:38:27,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,2025-12-05,17:38:57,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA51MD2723,Unknown,0.0,Overspeeding,1500.0,2025-12-05,17:58:49,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,OverSpeeding2.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,2025-12-05,21:53:28,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,2025-12-05,22:01:30,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,2025-12-05,22:03:21,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,2025-12-05,22:05:46,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,2025-12-05,22:24:41,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,2025-12-05,22:24:57,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,2025-12-05,22:30:53,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA51MD2723,Unknown,0.0,Overspeeding,1500.0,2025-12-05,22:49:05,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,OverSpeeding2.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,2025-12-05,22:57:31,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA01MG5243,Unknown,0.0,Overspeeding,1500.0,2025-12-05,22:57:45,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,Overspeeding.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA51MB7772,Unknown,0.0,Wrong Lane,500.0,2025-12-05,22:57:57,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,WrongLane.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA51MD2723,Unknown,0.0,Overspeeding,1500.0,2025-12-05,23:08:12,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,OverSpeeding2.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA01AB5299,Unknown,0.0,Overloading,1500.0,2025-12-05,23:08:31,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,Overloading.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-05,23:08:48,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,2025-12-05,23:36:05,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
266.0,CAM001,Bengaluru,KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-05,23:36:31,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
305.0,CAM001,Bengaluru,KA51MB7772,Unknown,0.0,Wrong Lane,500.0,2025-12-05,23:57:49,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,WrongLane.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
305.0,CAM001,Bengaluru,KA04MT5326,Unknown,0.0,No Parking Violation,750.0,2025-12-06,13:45:49,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
307.0,CAM001,Bengaluru,KA51MB7772,Unknown,0.0,Wrong Lane,500.0,2025-12-06,13:46:17,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,WrongLane.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,13:50:35,iampallavivasanth77@gmail.com
308.0,CAM001,Bengaluru,KA04MT5326,Unknown,0.0,No Parking Violation,750.0,2025-12-06,13:56:32,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,13:59:46,iampallavivasanth77@gmail.com
308.0,CAM001,Bengaluru,KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,2025-12-06,14:01:33,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,13:59:46,iampallavivasanth77@gmail.com
310.0,CAM001,Bengaluru,KA05MU9243,Unknown,0.0,Signal Violation,1200.0,2025-12-06,14:12:20,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,14:15:56,iampallavivasanth77@gmail.com
310.0,CAM001,"Seshadri Road, Bengaluru",KA51MB7772,Unknown,0.0,Wrong Lane,500.0,2025-12-06,14:24:06,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,WrongLane.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,14:38:01,iampallavivasanth77@gmail.com
310.0,CAM001,"J.C. Road, Bengaluru",KA03LU0720,Unknown,0.0,Wrong Lane,500.0,2025-12-06,14:40:01,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,BikeWrongLane.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,14:40:10,iampallavivasanth77@gmail.com
310.0,CAM001,"MG Road, Bengaluru",KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,2025-12-06,14:43:09,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,15:16:08,iampallavivasanth77@gmail.com
310.0,CAM001,"Mysore Road, Bengaluru",KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-06,15:22:20,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,15:49:51,iampallavivasanth77@gmail.com
310.0,CAM001,"Mysore Road, Bengaluru",KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-06,16:04:33,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,16:04:54,iampallavivasanth77@gmail.com
310.0,CAM001,"Mysore Road, Bengaluru",KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-06,16:07:02,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,16:04:54,iampallavivasanth77@gmail.com
310.0,CAM001,"J.C. Road, Bengaluru",KA03LU0720,Unknown,0.0,Wrong Lane,500.0,2025-12-06,16:12:32,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,BikeWrongLane.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,16:12:48,iampallavivasanth77@gmail.com
310.0,CAM001,"Outer Ring Road, Bengaluru",KA01MG5243,Unknown,0.0,Overspeeding,1500.0,2025-12-06,16:19:24,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,Overspeeding.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,16:12:48,iampallavivasanth77@gmail.com
310.0,CAM001,"Mysore Road, Bengaluru",KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-06,16:20:44,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-06,16:12:48,iampallavivasanth77@gmail.com
310.0,CAM001,"Richmond Road, Bengaluru",KA03MT1510,Unknown,0.0,Mobile While Driving,1200.0,2025-12-08,12:47:11,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,DrivingUsingMobile.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,12:48:12,iampallavivasanth77@gmail.com
